split,fname,original_shape,mask_area,mask_bbox,slice_ratio
train,hepaticvessel_238_78_CT_liver_vessel.png,"(512, 512)",2308,"(530, 454, 171, 127)",4
train,hepaticvessel_238_79_CT_liver_vessel.png,"(512, 512)",2312,"(538, 386, 129, 189)",4
train,hepaticvessel_238_80_CT_liver_vessel.png,"(512, 512)",2412,"(538, 386, 125, 185)",4
train,hepaticvessel_238_81_CT_liver_vessel.png,"(512, 512)",2452,"(540, 394, 119, 173)",4
train,hepaticvessel_238_82_CT_liver_vessel.png,"(512, 512)",3084,"(542, 400, 147, 161)",5
train,hepaticvessel_238_83_CT_liver_vessel.png,"(512, 512)",3988,"(542, 408, 139, 155)",7
train,hepaticvessel_238_84_CT_liver_vessel.png,"(512, 512)",4792,"(542, 402, 141, 195)",9
train,hepaticvessel_238_85_CT_liver_vessel.png,"(512, 512)",5144,"(538, 406, 145, 197)",10
train,hepaticvessel_238_86_CT_liver_vessel.png,"(512, 512)",4924,"(536, 430, 151, 177)",9
train,hepaticvessel_238_87_CT_liver_vessel.png,"(512, 512)",3688,"(538, 440, 141, 169)",7
train,hepaticvessel_238_88_CT_liver_vessel.png,"(512, 512)",2696,"(530, 458, 139, 153)",5
train,hepaticvessel_238_89_CT_liver_vessel.png,"(512, 512)",2572,"(528, 476, 141, 101)",5
train,hepaticvessel_238_90_CT_liver_vessel.png,"(512, 512)",3656,"(526, 478, 113, 103)",7
train,hepaticvessel_238_91_CT_liver_vessel.png,"(512, 512)",4396,"(526, 482, 115, 101)",8
train,hepaticvessel_238_92_CT_liver_vessel.png,"(512, 512)",4168,"(528, 486, 117, 97)",8
train,hepaticvessel_238_93_CT_liver_vessel.png,"(512, 512)",2912,"(530, 488, 119, 91)",5
train,hepaticvessel_238_94_CT_liver_vessel.png,"(512, 512)",1176,"(530, 512, 63, 53)",2
train,hepaticvessel_238_95_CT_liver_vessel.png,"(512, 512)",1080,"(528, 520, 59, 47)",2
train,hepaticvessel_238_96_CT_liver_vessel.png,"(512, 512)",1468,"(528, 522, 57, 59)",2
train,hepaticvessel_238_97_CT_liver_vessel.png,"(512, 512)",944,"(530, 522, 51, 65)",1
train,hepaticvessel_240_49_CT_liver_vessel.png,"(512, 512)",872,"(502, 540, 55, 147)",1
train,hepaticvessel_240_50_CT_liver_vessel.png,"(512, 512)",912,"(504, 538, 55, 149)",1
train,hepaticvessel_240_51_CT_liver_vessel.png,"(512, 512)",876,"(506, 538, 53, 149)",1
train,hepaticvessel_240_52_CT_liver_vessel.png,"(512, 512)",868,"(508, 538, 53, 149)",1
train,hepaticvessel_240_53_CT_liver_vessel.png,"(512, 512)",916,"(506, 536, 55, 151)",1
train,hepaticvessel_240_54_CT_liver_vessel.png,"(512, 512)",988,"(506, 534, 55, 153)",1
train,hepaticvessel_240_55_CT_liver_vessel.png,"(512, 512)",980,"(506, 532, 55, 153)",1
train,hepaticvessel_240_56_CT_liver_vessel.png,"(512, 512)",1004,"(506, 530, 57, 155)",1
train,hepaticvessel_240_57_CT_liver_vessel.png,"(512, 512)",992,"(506, 530, 57, 153)",1
train,hepaticvessel_240_58_CT_liver_vessel.png,"(512, 512)",964,"(506, 530, 55, 153)",1
train,hepaticvessel_240_59_CT_liver_vessel.png,"(512, 512)",964,"(508, 528, 55, 155)",1
train,hepaticvessel_240_60_CT_liver_vessel.png,"(512, 512)",948,"(510, 528, 53, 155)",1
train,hepaticvessel_240_61_CT_liver_vessel.png,"(512, 512)",944,"(510, 528, 53, 153)",1
train,hepaticvessel_240_62_CT_liver_vessel.png,"(512, 512)",920,"(510, 526, 53, 155)",1
train,hepaticvessel_240_63_CT_liver_vessel.png,"(512, 512)",880,"(512, 526, 51, 153)",1
train,hepaticvessel_240_64_CT_liver_vessel.png,"(512, 512)",888,"(512, 524, 51, 155)",1
train,hepaticvessel_240_65_CT_liver_vessel.png,"(512, 512)",852,"(514, 524, 49, 155)",1
train,hepaticvessel_240_66_CT_liver_vessel.png,"(512, 512)",856,"(514, 520, 47, 159)",1
train,hepaticvessel_240_67_CT_liver_vessel.png,"(512, 512)",856,"(516, 518, 45, 159)",1
train,hepaticvessel_240_68_CT_liver_vessel.png,"(512, 512)",860,"(516, 516, 45, 159)",1
train,hepaticvessel_240_69_CT_liver_vessel.png,"(512, 512)",860,"(516, 514, 45, 161)",1
train,hepaticvessel_240_70_CT_liver_vessel.png,"(512, 512)",900,"(518, 510, 41, 163)",1
train,hepaticvessel_240_71_CT_liver_vessel.png,"(512, 512)",948,"(518, 508, 41, 165)",1
train,hepaticvessel_240_72_CT_liver_vessel.png,"(512, 512)",932,"(520, 510, 39, 161)",1
train,hepaticvessel_240_73_CT_liver_vessel.png,"(512, 512)",920,"(520, 510, 39, 161)",1
train,hepaticvessel_240_74_CT_liver_vessel.png,"(512, 512)",904,"(522, 508, 37, 163)",1
train,hepaticvessel_240_75_CT_liver_vessel.png,"(512, 512)",908,"(522, 508, 39, 161)",1
train,hepaticvessel_240_76_CT_liver_vessel.png,"(512, 512)",924,"(522, 506, 41, 163)",1
train,hepaticvessel_240_77_CT_liver_vessel.png,"(512, 512)",1064,"(522, 494, 43, 41)",2
train,hepaticvessel_240_78_CT_liver_vessel.png,"(512, 512)",1076,"(520, 494, 49, 39)",2
train,hepaticvessel_240_79_CT_liver_vessel.png,"(512, 512)",1004,"(528, 500, 41, 169)",1
train,hepaticvessel_240_80_CT_liver_vessel.png,"(512, 512)",940,"(530, 500, 41, 169)",1
train,hepaticvessel_240_81_CT_liver_vessel.png,"(512, 512)",916,"(534, 498, 39, 171)",1
train,hepaticvessel_240_82_CT_liver_vessel.png,"(512, 512)",920,"(536, 498, 41, 169)",1
train,hepaticvessel_240_83_CT_liver_vessel.png,"(512, 512)",892,"(538, 496, 179, 169)",1
train,hepaticvessel_240_84_CT_liver_vessel.png,"(512, 512)",924,"(526, 496, 193, 181)",1
train,hepaticvessel_240_85_CT_liver_vessel.png,"(512, 512)",1056,"(526, 496, 193, 181)",2
train,hepaticvessel_240_86_CT_liver_vessel.png,"(512, 512)",1116,"(526, 494, 195, 183)",2
train,hepaticvessel_240_87_CT_liver_vessel.png,"(512, 512)",1096,"(528, 494, 193, 181)",2
train,hepaticvessel_240_88_CT_liver_vessel.png,"(512, 512)",1032,"(528, 494, 183, 181)",1
train,hepaticvessel_240_88_CT_liver_tumor.png,"(512, 512)",1444,"(624, 526, 43, 41)",1
train,hepaticvessel_240_89_CT_liver_vessel.png,"(512, 512)",992,"(534, 494, 175, 181)",1
train,hepaticvessel_240_89_CT_liver_tumor.png,"(512, 512)",1948,"(622, 520, 49, 49)",2
train,hepaticvessel_240_90_CT_liver_vessel.png,"(512, 512)",1048,"(536, 494, 171, 181)",1
train,hepaticvessel_240_90_CT_liver_tumor.png,"(512, 512)",2476,"(622, 518, 59, 53)",2
train,hepaticvessel_240_91_CT_liver_vessel.png,"(512, 512)",1416,"(534, 480, 171, 195)",2
train,hepaticvessel_240_91_CT_liver_tumor.png,"(512, 512)",2876,"(622, 508, 59, 61)",3
train,hepaticvessel_240_92_CT_liver_vessel.png,"(512, 512)",2148,"(532, 480, 169, 195)",4
train,hepaticvessel_240_92_CT_liver_tumor.png,"(512, 512)",3224,"(620, 504, 61, 65)",3
train,hepaticvessel_240_93_CT_liver_vessel.png,"(512, 512)",2684,"(382, 480, 317, 195)",5
train,hepaticvessel_240_93_CT_liver_tumor.png,"(512, 512)",3752,"(622, 502, 61, 67)",4
train,hepaticvessel_240_94_CT_liver_vessel.png,"(512, 512)",3104,"(384, 468, 319, 207)",5
train,hepaticvessel_240_94_CT_liver_tumor.png,"(512, 512)",3976,"(624, 498, 65, 73)",4
train,hepaticvessel_240_95_CT_liver_vessel.png,"(512, 512)",3436,"(386, 468, 315, 203)",6
train,hepaticvessel_240_95_CT_liver_tumor.png,"(512, 512)",4524,"(624, 496, 65, 79)",5
train,hepaticvessel_240_96_CT_liver_vessel.png,"(512, 512)",3752,"(388, 468, 311, 201)",7
train,hepaticvessel_240_96_CT_liver_tumor.png,"(512, 512)",4968,"(620, 496, 69, 81)",5
train,hepaticvessel_240_97_CT_liver_vessel.png,"(512, 512)",3756,"(392, 470, 305, 193)",7
train,hepaticvessel_240_97_CT_liver_tumor.png,"(512, 512)",5928,"(610, 496, 81, 87)",7
train,hepaticvessel_240_98_CT_liver_vessel.png,"(512, 512)",3888,"(328, 474, 365, 189)",7
train,hepaticvessel_240_98_CT_liver_tumor.png,"(512, 512)",6584,"(606, 496, 89, 93)",7
train,hepaticvessel_240_99_CT_liver_vessel.png,"(512, 512)",4284,"(330, 480, 361, 183)",8
train,hepaticvessel_240_99_CT_liver_tumor.png,"(512, 512)",6800,"(606, 494, 85, 97)",8
train,hepaticvessel_240_100_CT_liver_vessel.png,"(512, 512)",4496,"(336, 478, 355, 185)",8
train,hepaticvessel_240_100_CT_liver_tumor.png,"(512, 512)",6684,"(604, 498, 85, 99)",7
train,hepaticvessel_240_101_CT_liver_vessel.png,"(512, 512)",5040,"(342, 472, 349, 193)",9
train,hepaticvessel_240_101_CT_liver_tumor.png,"(512, 512)",6952,"(604, 496, 85, 103)",8
train,hepaticvessel_240_102_CT_liver_vessel.png,"(512, 512)",5272,"(402, 470, 289, 195)",10
train,hepaticvessel_240_102_CT_liver_tumor.png,"(512, 512)",7240,"(594, 504, 95, 97)",8
train,hepaticvessel_240_103_CT_liver_vessel.png,"(512, 512)",5212,"(412, 466, 279, 201)",9
train,hepaticvessel_240_103_CT_liver_tumor.png,"(512, 512)",8420,"(600, 502, 101, 101)",10
train,hepaticvessel_240_104_CT_liver_vessel.png,"(512, 512)",4572,"(416, 462, 277, 205)",8
train,hepaticvessel_240_104_CT_liver_tumor.png,"(512, 512)",7992,"(594, 492, 103, 105)",9
train,hepaticvessel_240_105_CT_liver_vessel.png,"(512, 512)",4700,"(428, 456, 265, 211)",8
train,hepaticvessel_240_105_CT_liver_tumor.png,"(512, 512)",7452,"(590, 498, 99, 95)",8
train,hepaticvessel_240_106_CT_liver_vessel.png,"(512, 512)",4492,"(432, 452, 263, 217)",8
train,hepaticvessel_240_106_CT_liver_tumor.png,"(512, 512)",7764,"(588, 492, 99, 97)",9
train,hepaticvessel_240_107_CT_liver_vessel.png,"(512, 512)",4188,"(444, 450, 255, 221)",7
train,hepaticvessel_240_107_CT_liver_tumor.png,"(512, 512)",7600,"(588, 492, 101, 95)",9
train,hepaticvessel_240_108_CT_liver_vessel.png,"(512, 512)",3448,"(450, 450, 253, 219)",6
train,hepaticvessel_240_108_CT_liver_tumor.png,"(512, 512)",8060,"(576, 494, 115, 89)",9
train,hepaticvessel_240_109_CT_liver_vessel.png,"(512, 512)",2616,"(452, 452, 253, 217)",4
train,hepaticvessel_240_109_CT_liver_tumor.png,"(512, 512)",7424,"(578, 496, 115, 85)",8
train,hepaticvessel_240_110_CT_liver_vessel.png,"(512, 512)",2124,"(454, 452, 257, 219)",4
train,hepaticvessel_240_110_CT_liver_tumor.png,"(512, 512)",7020,"(582, 500, 113, 79)",8
train,hepaticvessel_240_111_CT_liver_vessel.png,"(512, 512)",2168,"(450, 454, 271, 219)",4
train,hepaticvessel_240_111_CT_liver_tumor.png,"(512, 512)",8180,"(584, 486, 113, 91)",9
train,hepaticvessel_240_112_CT_liver_vessel.png,"(512, 512)",1956,"(378, 454, 343, 221)",3
train,hepaticvessel_240_112_CT_liver_tumor.png,"(512, 512)",7328,"(586, 482, 99, 95)",8
train,hepaticvessel_240_113_CT_liver_vessel.png,"(512, 512)",1980,"(288, 454, 429, 183)",3
train,hepaticvessel_240_113_CT_liver_tumor.png,"(512, 512)",7476,"(586, 488, 107, 87)",8
train,hepaticvessel_240_114_CT_liver_vessel.png,"(512, 512)",2348,"(286, 454, 355, 183)",4
train,hepaticvessel_240_114_CT_liver_tumor.png,"(512, 512)",6852,"(578, 488, 115, 85)",8
train,hepaticvessel_240_115_CT_liver_vessel.png,"(512, 512)",1900,"(294, 450, 343, 187)",3
train,hepaticvessel_240_115_CT_liver_tumor.png,"(512, 512)",7432,"(580, 484, 113, 93)",8
train,hepaticvessel_240_116_CT_liver_vessel.png,"(512, 512)",1516,"(316, 446, 327, 195)",2
train,hepaticvessel_240_116_CT_liver_tumor.png,"(512, 512)",7700,"(594, 486, 101, 101)",9
train,hepaticvessel_240_117_CT_liver_vessel.png,"(512, 512)",884,"(310, 444, 335, 199)",1
train,hepaticvessel_240_117_CT_liver_tumor.png,"(512, 512)",6212,"(594, 486, 101, 87)",7
train,hepaticvessel_240_118_CT_liver_tumor.png,"(512, 512)",6136,"(594, 484, 95, 87)",7
train,hepaticvessel_240_119_CT_liver_tumor.png,"(512, 512)",5444,"(594, 488, 85, 81)",6
train,hepaticvessel_240_120_CT_liver_tumor.png,"(512, 512)",5072,"(598, 490, 79, 79)",6
train,hepaticvessel_240_121_CT_liver_tumor.png,"(512, 512)",4436,"(610, 494, 69, 77)",5
train,hepaticvessel_240_122_CT_liver_tumor.png,"(512, 512)",4436,"(612, 506, 77, 69)",5
train,hepaticvessel_240_123_CT_liver_tumor.png,"(512, 512)",3264,"(612, 502, 59, 65)",3
train,hepaticvessel_240_124_CT_liver_tumor.png,"(512, 512)",2780,"(610, 502, 59, 55)",3
train,hepaticvessel_240_125_CT_liver_tumor.png,"(512, 512)",2656,"(612, 506, 61, 55)",3
train,hepaticvessel_240_126_CT_liver_tumor.png,"(512, 512)",2624,"(614, 506, 61, 53)",3
train,hepaticvessel_240_127_CT_liver_tumor.png,"(512, 512)",2216,"(614, 504, 53, 51)",2
train,hepaticvessel_240_128_CT_liver_tumor.png,"(512, 512)",1596,"(612, 510, 51, 37)",1
train,hepaticvessel_240_129_CT_liver_tumor.png,"(512, 512)",1076,"(618, 516, 43, 31)",1
train,hepaticvessel_240_130_CT_liver_tumor.png,"(512, 512)",1188,"(624, 506, 37, 41)",1
train,hepaticvessel_242_12_CT_liver_tumor.png,"(512, 512)",2192,"(808, 582, 65, 49)",10
train,hepaticvessel_242_13_CT_liver_tumor.png,"(512, 512)",2188,"(814, 568, 71, 45)",9
train,hepaticvessel_242_19_CT_liver_vessel.png,"(512, 512)",900,"(612, 532, 133, 93)",1
train,hepaticvessel_242_20_CT_liver_vessel.png,"(512, 512)",1816,"(540, 530, 207, 165)",2
train,hepaticvessel_242_21_CT_liver_vessel.png,"(512, 512)",3268,"(562, 510, 187, 181)",3
train,hepaticvessel_242_22_CT_liver_vessel.png,"(512, 512)",2020,"(544, 540, 227, 153)",2
train,hepaticvessel_242_23_CT_liver_vessel.png,"(512, 512)",2068,"(530, 550, 235, 137)",2
train,hepaticvessel_242_25_CT_liver_vessel.png,"(512, 512)",2396,"(524, 452, 247, 237)",2
train,hepaticvessel_242_26_CT_liver_vessel.png,"(512, 512)",2692,"(508, 454, 271, 185)",3
train,hepaticvessel_242_27_CT_liver_vessel.png,"(512, 512)",4152,"(514, 450, 271, 167)",4
train,hepaticvessel_242_28_CT_liver_vessel.png,"(512, 512)",6812,"(524, 466, 267, 123)",8
train,hepaticvessel_242_29_CT_liver_vessel.png,"(512, 512)",8424,"(528, 432, 275, 159)",10
train,hepaticvessel_242_30_CT_liver_vessel.png,"(512, 512)",4240,"(516, 470, 287, 67)",5
train,hepaticvessel_242_31_CT_liver_vessel.png,"(512, 512)",2004,"(514, 466, 275, 63)",2
train,hepaticvessel_244_14_CT_liver_vessel.png,"(512, 512)",2888,"(526, 510, 315, 153)",2
train,hepaticvessel_244_15_CT_liver_vessel.png,"(512, 512)",9752,"(516, 406, 315, 245)",8
train,hepaticvessel_244_16_CT_liver_vessel.png,"(512, 512)",11848,"(516, 412, 331, 249)",10
train,hepaticvessel_244_17_CT_liver_vessel.png,"(512, 512)",8860,"(534, 408, 277, 241)",7
train,hepaticvessel_244_18_CT_liver_vessel.png,"(512, 512)",9408,"(544, 402, 235, 267)",7
train,hepaticvessel_244_19_CT_liver_vessel.png,"(512, 512)",10552,"(558, 440, 269, 195)",8
train,hepaticvessel_244_20_CT_liver_vessel.png,"(512, 512)",8676,"(560, 514, 273, 155)",7
train,hepaticvessel_244_21_CT_liver_vessel.png,"(512, 512)",5640,"(564, 516, 219, 165)",4
train,hepaticvessel_244_22_CT_liver_vessel.png,"(512, 512)",6152,"(564, 516, 253, 175)",5
train,hepaticvessel_244_23_CT_liver_vessel.png,"(512, 512)",7208,"(568, 510, 251, 199)",6
train,hepaticvessel_244_24_CT_liver_vessel.png,"(512, 512)",6080,"(574, 516, 241, 225)",5
train,hepaticvessel_244_24_CT_liver_tumor.png,"(512, 512)",2008,"(734, 684, 51, 57)",6
train,hepaticvessel_244_25_CT_liver_vessel.png,"(512, 512)",4704,"(572, 530, 187, 223)",3
train,hepaticvessel_244_25_CT_liver_tumor.png,"(512, 512)",2612,"(728, 680, 59, 63)",9
train,hepaticvessel_244_26_CT_liver_vessel.png,"(512, 512)",2236,"(526, 536, 237, 173)",1
train,hepaticvessel_244_26_CT_liver_tumor.png,"(512, 512)",2896,"(730, 694, 71, 49)",10
train,hepaticvessel_244_27_CT_liver_vessel.png,"(512, 512)",3104,"(524, 536, 97, 175)",2
train,hepaticvessel_244_27_CT_liver_tumor.png,"(512, 512)",1516,"(748, 694, 45, 41)",5
train,hepaticvessel_244_28_CT_liver_vessel.png,"(512, 512)",2800,"(494, 534, 119, 163)",2
train,hepaticvessel_244_29_CT_liver_vessel.png,"(512, 512)",3184,"(542, 528, 69, 57)",2
train,hepaticvessel_244_30_CT_liver_vessel.png,"(512, 512)",3184,"(542, 526, 69, 59)",2
train,hepaticvessel_244_31_CT_liver_vessel.png,"(512, 512)",4480,"(516, 526, 89, 119)",3
train,hepaticvessel_244_32_CT_liver_vessel.png,"(512, 512)",6872,"(516, 526, 87, 125)",5
train,hepaticvessel_245_30_CT_liver_vessel.png,"(512, 512)",2724,"(532, 460, 241, 159)",2
train,hepaticvessel_245_31_CT_liver_vessel.png,"(512, 512)",2856,"(544, 458, 235, 157)",3
train,hepaticvessel_245_32_CT_liver_vessel.png,"(512, 512)",3296,"(516, 456, 263, 217)",3
train,hepaticvessel_245_32_CT_liver_tumor.png,"(512, 512)",2148,"(590, 388, 45, 57)",1
train,hepaticvessel_245_33_CT_liver_vessel.png,"(512, 512)",3828,"(516, 456, 245, 215)",4
train,hepaticvessel_245_33_CT_liver_tumor.png,"(512, 512)",3368,"(586, 386, 65, 67)",2
train,hepaticvessel_245_34_CT_liver_vessel.png,"(512, 512)",3532,"(516, 452, 233, 215)",3
train,hepaticvessel_245_34_CT_liver_tumor.png,"(512, 512)",4620,"(588, 374, 67, 87)",3
train,hepaticvessel_245_35_CT_liver_vessel.png,"(512, 512)",4276,"(516, 452, 273, 209)",4
train,hepaticvessel_245_35_CT_liver_tumor.png,"(512, 512)",6688,"(590, 370, 89, 107)",5
train,hepaticvessel_245_36_CT_liver_vessel.png,"(512, 512)",6476,"(516, 450, 273, 219)",7
train,hepaticvessel_245_36_CT_liver_tumor.png,"(512, 512)",8112,"(588, 368, 103, 111)",6
train,hepaticvessel_245_37_CT_liver_vessel.png,"(512, 512)",7200,"(510, 450, 303, 225)",7
train,hepaticvessel_245_37_CT_liver_tumor.png,"(512, 512)",9768,"(586, 368, 111, 123)",8
train,hepaticvessel_245_38_CT_liver_vessel.png,"(512, 512)",6572,"(504, 446, 305, 227)",7
train,hepaticvessel_245_38_CT_liver_tumor.png,"(512, 512)",11068,"(586, 380, 113, 129)",9
train,hepaticvessel_245_39_CT_liver_vessel.png,"(512, 512)",4628,"(500, 446, 303, 223)",5
train,hepaticvessel_245_39_CT_liver_tumor.png,"(512, 512)",12040,"(582, 380, 119, 131)",10
train,hepaticvessel_245_40_CT_liver_vessel.png,"(512, 512)",3820,"(502, 448, 299, 211)",4
train,hepaticvessel_245_40_CT_liver_tumor.png,"(512, 512)",10900,"(580, 378, 121, 135)",9
train,hepaticvessel_245_41_CT_liver_vessel.png,"(512, 512)",3184,"(494, 450, 311, 203)",3
train,hepaticvessel_245_41_CT_liver_tumor.png,"(512, 512)",6632,"(594, 396, 69, 117)",5
train,hepaticvessel_245_42_CT_liver_vessel.png,"(512, 512)",4232,"(470, 448, 335, 207)",4
train,hepaticvessel_245_42_CT_liver_tumor.png,"(512, 512)",4568,"(606, 402, 61, 101)",3
train,hepaticvessel_245_43_CT_liver_vessel.png,"(512, 512)",4420,"(466, 446, 339, 219)",4
train,hepaticvessel_245_43_CT_liver_tumor.png,"(512, 512)",1992,"(610, 410, 45, 61)",1
train,hepaticvessel_245_44_CT_liver_vessel.png,"(512, 512)",4700,"(488, 446, 271, 213)",5
train,hepaticvessel_245_44_CT_liver_tumor.png,"(512, 512)",2052,"(612, 414, 45, 61)",1
train,hepaticvessel_245_45_CT_liver_vessel.png,"(512, 512)",4328,"(508, 446, 235, 161)",4
train,hepaticvessel_245_46_CT_liver_vessel.png,"(512, 512)",5356,"(512, 446, 269, 161)",5
train,hepaticvessel_245_47_CT_liver_vessel.png,"(512, 512)",4904,"(524, 392, 265, 227)",5
train,hepaticvessel_245_48_CT_liver_vessel.png,"(512, 512)",4196,"(532, 392, 261, 187)",4
train,hepaticvessel_245_49_CT_liver_vessel.png,"(512, 512)",7728,"(544, 366, 249, 199)",8
train,hepaticvessel_245_50_CT_liver_vessel.png,"(512, 512)",9152,"(546, 366, 235, 219)",10
train,hepaticvessel_245_51_CT_liver_vessel.png,"(512, 512)",8032,"(550, 372, 219, 191)",8
train,hepaticvessel_245_52_CT_liver_vessel.png,"(512, 512)",5132,"(548, 418, 177, 121)",5
train,hepaticvessel_245_53_CT_liver_vessel.png,"(512, 512)",2860,"(544, 416, 173, 109)",3
train,hepaticvessel_245_54_CT_liver_vessel.png,"(512, 512)",2216,"(540, 462, 101, 55)",2
train,hepaticvessel_245_55_CT_liver_vessel.png,"(512, 512)",1892,"(538, 478, 81, 39)",2
train,hepaticvessel_245_56_CT_liver_vessel.png,"(512, 512)",1860,"(536, 484, 73, 37)",2
train,hepaticvessel_245_57_CT_liver_vessel.png,"(512, 512)",2076,"(534, 480, 63, 43)",2
train,hepaticvessel_246_2_CT_liver_vessel.png,"(512, 512)",1416,"(568, 478, 245, 103)",1
train,hepaticvessel_246_3_CT_liver_vessel.png,"(512, 512)",2520,"(568, 458, 277, 119)",3
train,hepaticvessel_246_3_CT_liver_tumor.png,"(512, 512)",9036,"(492, 648, 121, 101)",1
train,hepaticvessel_246_4_CT_liver_vessel.png,"(512, 512)",4028,"(570, 386, 293, 187)",5
train,hepaticvessel_246_4_CT_liver_tumor.png,"(512, 512)",12768,"(466, 640, 139, 119)",2
train,hepaticvessel_246_5_CT_liver_vessel.png,"(512, 512)",6440,"(614, 388, 241, 189)",8
train,hepaticvessel_246_5_CT_liver_tumor.png,"(512, 512)",25352,"(446, 602, 185, 175)",5
train,hepaticvessel_246_6_CT_liver_vessel.png,"(512, 512)",7492,"(620, 354, 233, 263)",10
train,hepaticvessel_246_6_CT_liver_tumor.png,"(512, 512)",26528,"(446, 598, 191, 181)",5
train,hepaticvessel_246_7_CT_liver_vessel.png,"(512, 512)",1452,"(578, 434, 233, 165)",1
train,hepaticvessel_246_7_CT_liver_tumor.png,"(512, 512)",36364,"(430, 580, 247, 197)",7
train,hepaticvessel_246_8_CT_liver_vessel.png,"(512, 512)",1756,"(574, 348, 237, 253)",2
train,hepaticvessel_246_8_CT_liver_tumor.png,"(512, 512)",49960,"(432, 570, 307, 203)",10
train,hepaticvessel_246_9_CT_liver_vessel.png,"(512, 512)",1848,"(582, 412, 225, 189)",2
train,hepaticvessel_246_9_CT_liver_tumor.png,"(512, 512)",48652,"(416, 558, 321, 201)",9
train,hepaticvessel_246_10_CT_liver_vessel.png,"(512, 512)",3216,"(578, 412, 221, 189)",4
train,hepaticvessel_246_10_CT_liver_tumor.png,"(512, 512)",40132,"(462, 562, 275, 187)",8
train,hepaticvessel_246_11_CT_liver_vessel.png,"(512, 512)",4248,"(564, 414, 233, 157)",5
train,hepaticvessel_246_11_CT_liver_tumor.png,"(512, 512)",38712,"(450, 552, 287, 187)",7
train,hepaticvessel_246_12_CT_liver_vessel.png,"(512, 512)",6980,"(524, 414, 243, 161)",9
train,hepaticvessel_246_12_CT_liver_tumor.png,"(512, 512)",27072,"(488, 570, 249, 165)",5
train,hepaticvessel_246_13_CT_liver_vessel.png,"(512, 512)",5304,"(520, 442, 205, 133)",7
train,hepaticvessel_246_13_CT_liver_tumor.png,"(512, 512)",17888,"(540, 582, 195, 147)",3
train,hepaticvessel_246_14_CT_liver_vessel.png,"(512, 512)",2300,"(518, 442, 213, 129)",3
train,hepaticvessel_246_14_CT_liver_tumor.png,"(512, 512)",7012,"(606, 622, 117, 83)",1
train,hepaticvessel_246_15_CT_liver_vessel.png,"(512, 512)",2976,"(510, 510, 75, 55)",3
train,hepaticvessel_248_12_CT_liver_tumor.png,"(512, 512)",3396,"(838, 524, 57, 75)",3
train,hepaticvessel_248_13_CT_liver_tumor.png,"(512, 512)",5488,"(816, 518, 83, 85)",5
train,hepaticvessel_248_14_CT_liver_tumor.png,"(512, 512)",10196,"(810, 494, 93, 125)",10
train,hepaticvessel_248_15_CT_liver_vessel.png,"(512, 512)",3080,"(504, 534, 277, 251)",3
train,hepaticvessel_248_15_CT_liver_tumor.png,"(512, 512)",9500,"(804, 492, 101, 125)",9
train,hepaticvessel_248_16_CT_liver_vessel.png,"(512, 512)",3372,"(514, 570, 181, 207)",4
